filepath,label,class_name
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (78).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (245).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (172).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1265).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (781).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (354).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (120).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1339).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (96).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (18).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (9).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1429).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1372).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (865).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (74).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (820).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (153).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (302).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (802).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (459).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (455).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (137).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (160).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1447).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (414).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (20).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (218).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (428).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (440).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (975).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (480).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (416).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1107).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (149).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (80).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (260).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (688).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (40).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (317).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1140).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (63).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (457).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (624).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (340).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1348).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (339).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (290).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (547).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (679).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1113).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (770).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1399).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (455).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (49).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1203).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (101).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1480).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (56).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (566).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (70).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (824).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1038).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (378).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (808).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1380).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (441).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (733).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (488).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (496).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (635).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1459).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (787).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1191).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (223).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (782).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (306).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (921).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (582).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1068).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (441).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1482).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (160).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (165).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1104).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (157).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (343).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (38).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1499).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (605).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (112).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (9).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1255).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (104).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (594).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (226).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (352).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (974).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (384).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1177).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (136).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (99).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (69).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (627).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1352).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (135).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (932).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (542).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (383).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (800).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (567).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (868).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (410).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (486).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (976).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1195).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (880).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (370).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1438).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (990).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1342).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (766).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1062).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (51).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1036).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (803).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (241).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (540).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (469).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (694).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (357).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (273).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (252).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (532).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (105).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (809).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (305).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (14).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (818).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (752).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (683).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1394).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (350).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (508).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (233).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (388).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (194).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1074).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1452).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (762).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (565).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1125).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (126).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (122).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (904).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (233).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1172).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1178).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (276).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (40).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1071).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (94).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (717).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1079).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (661).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (269).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (538).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (73).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1411).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (442).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (334).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (367).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (215).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (393).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (479).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1155).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1341).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (143).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1333).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (568).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (590).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (43).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (151).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1243).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (88).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (386).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (951).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (247).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (47).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (480).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1035).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (242).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (100).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (1448).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (471).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (482).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (146).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (475).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (474).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (884).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (701).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (127).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (229).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (190).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (867).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (34).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (742).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (26).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Test (8).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (294).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (90).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Train (838).jpeg,7,Poppy
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Poppy/Poppy-Valid (366).jpeg,7,Poppy
